date,year,season,chambre,consultation,bureau
2015-09-28,2015,autumn,12.76385798214,14.7855441847518,13.6824039882066
2015-09-29,2015,autumn,10.7705801378236,13.9346068245038,14.1854252669383
2015-09-30,2015,autumn,11.0018774490122,14.8667954546665,15.1454173301065
2015-10-01,2015,autumn,9.94631358158077,15.2450784075471,15.0841288925837
2015-10-02,2015,autumn,12.2114933523651,14.9336280422399,13.6321576360336
2015-10-03,2015,autumn,11.6175055679818,14.377892931418,15.8955812356118
2015-10-04,2015,autumn,8.56559517877835,13.8689668317263,14.3647460566371
2015-10-05,2015,autumn,10.2496160958184,13.2231850764247,15.2281434563177
2015-10-06,2015,autumn,10.6607311472943,14.8534006641872,15.1896301867199
2015-10-07,2015,autumn,9.78668796825535,15.4348414396818,16.0828311345521
2015-10-08,2015,autumn,10.6216244660337,14.4328363558437,15.3202209340073
2015-10-09,2015,autumn,9.76140748737168,15.2661234183134,15.2518544081726
2015-10-10,2015,autumn,11.2541565953664,16.7400354491129,17.0409432377231
2015-10-11,2015,autumn,11.230493405501,16.4463270475466,15.7580972757412
2015-10-12,2015,autumn,11.7058329947753,14.0176002888127,16.009742856331
2015-10-13,2015,autumn,11.3113047775694,15.0592176069839,15.8611010205516
2015-10-14,2015,autumn,12.4889626804897,13.8102951278427,15.9578370203661
2015-10-15,2015,autumn,10.5087107643478,15.2023191894905,16.7219388607589
2015-10-16,2015,autumn,8.74154527419945,14.4541426255121,15.3290982327543
2015-10-17,2015,autumn,10.9205078547158,14.7900933436555,15.6290463401433
2015-10-18,2015,autumn,11.5446974866614,13.6534911511797,17.3558365265352
2015-10-19,2015,autumn,10.4936130421231,15.7178836814215,14.8561640802914
2015-10-20,2015,autumn,12.2957251192688,14.428325799112,16.6772113732571
2015-10-21,2015,autumn,11.9896173203219,14.0665858076338,14.7791241976486
2015-10-22,2015,autumn,11.4323419405571,14.4358843929737,17.0963420690411
2015-10-23,2015,autumn,10.9646233994105,14.5889041455848,14.7199550139602
2015-10-24,2015,autumn,10.3433480084421,16.1493697772827,14.5718301170056
2015-10-25,2015,autumn,10.7179052738539,13.4017817772551,16.4226050181704
2015-10-26,2015,autumn,11.3640264893058,16.9714969690799,16.3511339263338
2015-10-27,2015,autumn,11.8626454298836,13.7391933791259,15.937913231181
2015-10-28,2015,autumn,10.5987339848215,14.6871491405489,15.6593909230612
2015-10-29,2015,autumn,10.1665953832122,12.4543644008396,15.6280621970628
2015-10-30,2015,autumn,13.370454503502,13.8580452352592,17.4409630997674
2015-10-31,2015,autumn,11.4134058119856,15.2442791297176,13.9536678985028
2015-11-01,2015,autumn,9.99124543629842,15.0177388241679,14.3998660766676
2015-11-02,2015,autumn,11.8258276979791,14.9230779873414,14.1070622708148
2015-11-03,2015,autumn,10.9565351395337,14.0457404620562,16.3469578840972
2015-11-04,2015,autumn,11.7216378901575,12.668933299531,15.140560458387
2015-11-05,2015,autumn,10.9466455941967,13.4396811385295,15.2561939378241
2015-11-06,2015,autumn,10.8364195903907,14.2826770002648,17.16950921206
2015-11-07,2015,autumn,10.9854602623481,15.1341429405796,14.8071759409364
2015-11-08,2015,autumn,11.3076294386884,15.3499512469786,17.4089969949642
2015-11-09,2015,autumn,10.2847629100919,14.209617716435,13.9767615800773
2015-11-10,2015,autumn,10.2394854113627,14.3609532311765,16.7040380067694
2015-11-11,2015,autumn,10.7100694354965,14.3496542430651,15.7093233962957
2015-11-12,2015,autumn,11.066150073273,14.5703512985446,14.9976018737293
2015-11-13,2015,autumn,10.5774721863665,16.049650651175,15.2133654903338
2015-11-14,2015,autumn,11.2118332040938,13.7857932374985,16.7251770614998
2015-11-15,2015,autumn,9.79311322903388,14.3077430460365,17.0900082660978
2015-11-16,2015,autumn,9.4638901887685,14.5912320580319,13.7077345726696
2015-11-17,2015,autumn,12.786859274144,13.1742398724038,18.807297002078
2015-11-18,2015,autumn,11.2927257546962,13.5914765303859,17.9641450480987
2015-11-19,2015,autumn,10.4978205082413,14.712767714198,14.8608805590653
2015-11-20,2015,autumn,10.6148907931455,14.939574893328,15.321820488514
2015-11-21,2015,autumn,11.6799671726794,15.6525959749692,14.7226550381842
2015-11-22,2015,autumn,10.6845278274065,14.0467998091504,15.2932013051307
2015-11-23,2015,autumn,11.0869636055126,15.9664063868232,16.1260618319667
2015-11-24,2015,autumn,10.6301230155374,13.6479495482693,15.4895652086515
2015-11-25,2015,autumn,10.3934575836991,12.9162226860866,15.5782093919252
2015-11-26,2015,autumn,11.4970384551561,12.5664923200369,16.8650099964173
2015-11-27,2015,autumn,11.036343199986,15.6165560405295,13.18233391514
2015-11-28,2015,autumn,12.1966613086062,14.8173778768943,14.8947593463191
2015-11-29,2015,autumn,9.76945178396113,14.3820838756404,15.5306196649838
2015-11-30,2015,autumn,10.7595412355865,14.218892378577,14.6031017564032
2015-12-01,2015,autumn,10.6858596928161,16.0987612209956,16.4471686340079
2015-12-02,2015,autumn,9.8199863077222,15.7136512696481,14.9406967515989
2015-12-03,2015,autumn,11.8927073678941,13.5087660543896,14.9570222399481
2015-12-04,2015,autumn,10.7874488925617,13.1214887827727,16.5752141942508
2015-12-05,2015,autumn,9.50929065120441,15.5978016465187,16.2204964667824
2015-12-06,2015,autumn,10.3027080142417,15.0731175716062,15.2358949158568
2015-12-07,2015,autumn,9.78951508098978,14.0015247804992,15.0584452609344
2015-12-08,2015,autumn,11.9339371542503,14.90895773116,13.9380371035369
2015-12-09,2015,autumn,13.437753098498,12.4892746616775,14.6889178091693
2015-12-10,2015,autumn,10.2211328224995,13.8473642926554,17.9846926258508
2015-12-11,2015,autumn,10.8026186335341,14.947512971115,15.3487873800868
2015-12-12,2015,autumn,11.1745836759265,14.4395941265649,16.2996942841642
2015-12-13,2015,autumn,13.6038080606427,13.2306181214735,15.2016758954562
2015-12-14,2015,autumn,8.56584517796014,15.5277718962658,15.9960266898823
2015-12-15,2015,autumn,10.3808929059396,15.6755651047909,15.3334755847329
2015-12-16,2015,autumn,9.69205388440813,13.5724659271319,16.7501243494024
2015-12-17,2015,autumn,10.667223835399,14.3270391364659,14.8825689765865
2015-12-18,2015,autumn,10.6189494240499,15.2431197050491,13.6771422250392
2015-12-19,2015,autumn,10.1650398356109,15.3762306083075,16.2847520768486
2015-12-20,2015,autumn,12.7290043591594,13.983758150954,15.1484683672266
2015-12-21,2015,winter,22.9156672489239,27.9567350690384,32.0269235577892
2015-12-22,2015,winter,21.5766379348729,28.0202293458106,31.476348162626
2015-12-23,2015,winter,22.9060005122267,28.296004575659,31.9770815533565
2015-12-24,2015,winter,21.8024866279011,28.598480171535,31.195365288755
2015-12-25,2015,winter,21.1032341887339,28.5819728285017,32.1395797184425
2015-12-26,2015,winter,22.1778582762135,26.4442608955618,31.1397658506546
2015-12-27,2015,winter,20.9930212387722,27.9949739153686,33.4316170800796
2015-12-28,2015,winter,23.1370188996476,28.4574606726334,29.551167730422
2015-12-29,2015,winter,21.5988436851971,28.7613621610678,32.4389857706136
2015-12-30,2015,winter,19.422402575464,27.8532618652658,31.5496644118421
2015-12-31,2015,winter,20.9800895882876,27.4679705089943,34.0248404429528
2016-01-01,2016,winter,19.8198877416066,26.8030343478325,31.8032282041157
2016-01-02,2016,winter,19.273904362299,27.4418149005086,32.5195289952024
2016-01-03,2016,winter,21.5114683194812,28.0490972237855,32.4245856040073
2016-01-04,2016,winter,22.1001203050913,27.5354161005553,32.2853640441397
2016-01-05,2016,winter,20.6908327797283,28.765324837549,32.5558114701536
2016-01-06,2016,winter,20.1234173422697,28.5381233803262,34.0351053686871
2016-01-07,2016,winter,20.8502289211653,26.5618837147422,32.9652004584836
2016-01-08,2016,winter,19.9017343960431,28.4879539942268,32.2341157836806
2016-01-09,2016,winter,22.1552614635437,28.7123268076464,33.8279578537904
2016-01-10,2016,winter,22.0267626735019,27.9092951595139,32.6208893839929
2016-01-11,2016,winter,19.8569681588274,28.1441263874621,32.6880252339046
2016-01-12,2016,winter,20.8281908068229,27.7383838424747,33.2827217834215
2016-01-13,2016,winter,22.4994757234832,27.8772354066418,32.1987982608229
2016-01-14,2016,winter,21.2842004330656,27.1635820240611,32.7631823262606
2016-01-15,2016,winter,21.4617755608585,28.5958297490684,31.7632114166707
2016-01-16,2016,winter,21.8694998923716,26.945805557093,32.1625277001991
2016-01-17,2016,winter,22.0790938650744,27.5801574941013,32.0773342621304
2016-01-18,2016,winter,22.6585028071022,27.25698408029,31.3979585972707
2016-01-19,2016,winter,22.2248250370072,27.2997044350718,34.0723448537328
2016-01-20,2016,winter,20.0746926043288,27.8020665096349,31.4787940354141
2016-01-21,2016,winter,21.0898327430784,27.6853696333357,31.6819122241309
2016-01-22,2016,winter,21.7545581641904,27.4706602702464,33.3621090251604
2016-01-23,2016,winter,21.3431797922755,27.9171882526458,32.017069405574
2016-01-24,2016,winter,19.2730943871897,26.5857245413493,33.2058180619922
2016-01-25,2016,winter,20.6941449433992,28.2816605169498,31.4303345138882
2016-01-26,2016,winter,22.4668108197167,28.8024683083853,32.0248499754975
2016-01-27,2016,winter,21.6103068304588,26.8875234573946,31.7867547563765
2016-01-28,2016,winter,19.9796992307789,26.7575215278355,31.0685779943963
2016-01-29,2016,winter,21.6681858746232,30.4026192595389,31.734379681436
2016-01-30,2016,winter,21.2935521951858,28.4101293902412,31.3824244951378
2016-01-31,2016,winter,22.1241135417947,28.2238150763333,32.89513895975
2016-02-01,2016,winter,23.5588182701446,27.9721146938514,31.7467080517793
2016-02-02,2016,winter,19.9363595373308,28.6632699105492,31.9549104303587
2016-02-03,2016,winter,20.9471961464028,28.2078632105217,31.2098469419982
2016-02-04,2016,winter,21.3134967280512,27.6247101970717,32.2528906404139
2016-02-05,2016,winter,19.3160546680099,27.7381460824064,30.4257552778993
2016-02-06,2016,winter,21.4210396724335,27.8261374430949,29.0878198505197
2016-02-07,2016,winter,20.8590906304812,27.850952753656,33.9177979780688
2016-02-08,2016,winter,23.6878624369733,27.4189232758315,32.7949533322257
2016-02-09,2016,winter,18.5342834545103,29.2447236728694,32.6724202688634
2016-02-10,2016,winter,22.9404808366011,28.2644443050879,29.801183369
2016-02-11,2016,winter,22.4602843360848,27.3975553199402,32.7148207518302
2016-02-12,2016,winter,22.1873512980139,28.7618708843769,32.557505905381
2016-02-13,2016,winter,21.5990716611184,28.5208506281066,31.960036593403
2016-02-14,2016,winter,20.7414593731894,28.0330425682456,32.8627303974567
2016-02-15,2016,winter,22.5578910691752,28.5715040164685,33.1582606655092
2016-02-16,2016,winter,20.566512603358,27.264243154144,31.915528035616
2016-02-17,2016,winter,22.1470214862555,27.9717818968664,33.9830287124618
2016-02-18,2016,winter,21.8548988537083,27.1714674451012,33.0260543343028
2016-02-19,2016,winter,22.5284978648288,26.9868117150049,33.2620770160888
2016-02-20,2016,winter,20.8557132369051,27.8392234992468,31.7225740199703
2016-02-21,2016,winter,20.8712720404166,28.3386469506769,31.9065687791415
2016-02-22,2016,winter,21.7543362322058,27.2576166187449,31.1151062123491
2016-02-23,2016,winter,21.757944823908,27.995564021144,32.4450607202833
2016-02-24,2016,winter,22.8262580223959,26.3401760285422,32.3017030691835
2016-02-25,2016,winter,21.9376590967797,27.7238848974937,32.1289751887446
2016-02-26,2016,winter,21.5970997077413,29.3412894241546,31.3570042059372
2016-02-27,2016,winter,22.2948795123091,27.0192062517487,31.805722139672
2016-02-28,2016,winter,20.9086518526309,26.9776901293818,34.0228034175676
2016-02-29,2016,winter,22.5452315646727,27.9507606909214,31.1085322776977
2016-03-01,2016,winter,20.429718064532,28.7052928824116,31.6316014021768
2016-03-02,2016,winter,21.7904070397665,29.4067313149488,30.6342590809905
2016-03-03,2016,winter,19.7454139047809,30.8243628780323,30.796962567227
2016-03-04,2016,winter,21.6987089266003,28.9715153875032,31.7509264333678
2016-03-05,2016,winter,19.8842965372516,28.8420756759821,31.6464043330159
2016-03-06,2016,winter,21.2207747234283,30.1985462664944,31.4207900705704
2016-03-07,2016,winter,19.6948042183272,27.869697845559,31.2638473252701
2016-03-08,2016,winter,20.8126398384949,27.9572727439178,31.841064711584
2016-03-09,2016,winter,20.6760927584593,28.4238922990409,33.1717121779234
2016-03-10,2016,winter,22.0070343213816,26.7505341045879,31.6798904492763
2016-03-11,2016,winter,20.8701375383079,26.3351854940005,30.7544877711799
2016-03-12,2016,winter,20.6836645665211,29.9774115234667,30.9686398303023
2016-03-13,2016,winter,22.6737753562084,27.5956264069181,30.0333439857318
2016-03-14,2016,winter,23.1214300780657,27.7127412926354,30.3271753125849
2016-03-15,2016,winter,22.5457400526039,27.177666383439,31.29027145204
2016-03-16,2016,winter,19.9610171632522,28.3146947460945,31.0612761735686
2016-03-17,2016,winter,22.7289127509889,28.7617626718642,30.8886655242019
2016-03-18,2016,winter,20.2237220976539,27.9420109115551,34.0269352886104
2016-03-19,2016,winter,21.3803086464118,28.1853268429758,33.7888227175015
2016-03-20,2016,winter,22.1867178717064,29.1220150643572,34.6021009354159
2016-03-21,2016,spring,12.0092790394326,11.818116967667,13.887622779561
2016-03-22,2016,spring,11.071534593052,13.0495309414242,15.5689950148755
2016-03-23,2016,spring,10.1895224434407,12.4966621546313,16.8532307191107
2016-03-24,2016,spring,10.1320168757551,12.8898920767674,14.8382186260539
2016-03-25,2016,spring,10.7359091904205,13.8131119302694,15.5354323087114
2016-03-26,2016,spring,12.5133040644877,13.1719050187496,17.6176683272906
2016-03-27,2016,spring,11.8992537002304,13.0509379350891,13.807037832867
2016-03-28,2016,spring,12.1222833351636,12.7756348294824,14.8707855653593
2016-03-29,2016,spring,11.0456617101547,13.2927680797372,14.4759748679394
2016-03-30,2016,spring,9.67914679496538,11.7171243863221,16.3039048148073
2016-03-31,2016,spring,11.5591858096709,12.4742015508731,14.8082549075568
2016-04-01,2016,spring,11.0181711658268,14.512325610923,16.1421890334842
2016-04-02,2016,spring,10.928824830742,13.5118724181779,15.0285770483108
2016-04-03,2016,spring,13.4169563662836,11.9339555481154,15.5218578708589
2016-04-04,2016,spring,12.1024744211098,11.6671929155309,16.5305983098941
2016-04-05,2016,spring,11.004376934204,11.9364193212909,15.8113871841459
2016-04-06,2016,spring,9.32933671836797,13.4759064314435,13.7336779765511
2016-04-07,2016,spring,10.9461416671675,13.3289085394628,15.1384959630562
2016-04-08,2016,spring,12.2231720579915,12.3271672717391,16.3879785281941
2016-04-09,2016,spring,11.6056041306055,12.5270652339813,17.5345317501562
2016-04-10,2016,spring,11.5048905059068,13.8739776444058,14.5595572855424
2016-04-11,2016,spring,12.2778767770194,12.5886759649142,15.4457623944279
2016-04-12,2016,spring,11.0637731506765,12.837340295035,15.5927935506625
2016-04-13,2016,spring,10.8869811126745,13.2482833220389,14.9418169431552
2016-04-14,2016,spring,10.9788170042223,12.7134219443713,14.2917506074617
2016-04-15,2016,spring,11.967296065352,12.1607231704774,17.5131800308615
2016-04-16,2016,spring,10.963435006927,12.4828082997238,17.1527178899346
2016-04-17,2016,spring,11.9930842803304,11.8147491396815,14.2675967139096
2016-04-18,2016,spring,10.0045995185327,13.3650621908879,13.7904112983896
2016-04-19,2016,spring,9.96171811650927,14.2277896973978,15.3970172029101
2016-04-20,2016,spring,11.3601667461977,13.1400122107493,16.1048112357087
2016-04-21,2016,spring,11.9931662958793,13.7084788010741,15.5455967624627
2016-04-22,2016,spring,10.8251302218691,12.2446145499459,16.8036480259312
2016-04-23,2016,spring,10.6553617929732,12.7554407986166,15.4278549375063
2016-04-24,2016,spring,8.3934069709824,12.7596374182866,14.5088356147268
2016-04-25,2016,spring,11.6071040121123,11.465108949781,17.1942657234678
2016-04-26,2016,spring,10.3299281591485,12.9846425174113,15.4403566867048
2016-04-27,2016,spring,11.6353580440744,13.3749868338492,15.3904098434785
2016-04-28,2016,spring,12.6599948608447,13.579156030419,15.4112251463964
2016-04-29,2016,spring,10.736864091964,14.2114036156549,15.7303877342756
2016-04-30,2016,spring,11.9295085194452,11.4231001381027,13.3557215408506
2016-05-01,2016,spring,11.0802373645937,13.5134010339008,16.3576805625352
2016-05-02,2016,spring,11.6013877736029,13.6128236477128,16.395615329229
2016-05-03,2016,spring,10.0769837526117,12.6857237668554,16.3036286213283
2016-05-04,2016,spring,11.6506067328194,13.4982089076288,15.2632578103409
2016-05-05,2016,spring,12.5377446823403,11.4812171001385,15.7736918573983
2016-05-06,2016,spring,13.0294949935124,13.110144248821,14.2394707588729
2016-05-07,2016,spring,10.0454024830342,9.7666613834885,16.0341637847879
2016-05-08,2016,spring,11.7664681462485,13.2078078780257,14.8573280734626
2016-05-09,2016,spring,10.7247589671255,14.4973130298846,16.991276355376
2016-05-10,2016,spring,11.755503765995,14.4377366025885,14.7485598625266
2016-05-11,2016,spring,11.0543192754349,10.2360801951443,13.615298047582
2016-05-12,2016,spring,10.9847498722898,13.4307764175644,15.8470426144804
2016-05-13,2016,spring,11.914882634631,12.5460285805332,14.0438272978716
2016-05-14,2016,spring,11.9789846646271,12.8707415167838,14.7465368114081
2016-05-15,2016,spring,11.5118601756774,10.6796161191667,16.4784157206599
2016-05-16,2016,spring,11.6968325199376,13.2807900760554,17.5467151791567
2016-05-17,2016,spring,11.6112435504246,12.3690288871373,15.4117053405026
2016-05-18,2016,spring,11.5111571394443,13.2696390637791,16.646034728198
2016-05-19,2016,spring,11.3240132979982,12.7045313745236,14.2970195688255
2016-05-20,2016,spring,12.1483933636561,11.8703120195079,17.4048847448013
2016-05-21,2016,spring,11.9426824301466,13.2289459109874,15.6692962490623
2016-05-22,2016,spring,12.0267159764633,13.4908186461914,14.8945031870979
2016-05-23,2016,spring,12.3397516363854,12.9500688623109,16.0719273519331
2016-05-24,2016,spring,11.7821204709058,13.4628511623183,14.8651344938103
2016-05-25,2016,spring,11.0797848091966,12.4317389461442,15.7247064607661
2016-05-26,2016,spring,10.143312714646,14.1805503899402,15.7761554722392
2016-05-27,2016,spring,10.7447506840897,12.5377772930746,16.8435069765807
2016-05-28,2016,spring,10.3628282205905,12.3160976850343,15.1077923366204
2016-05-29,2016,spring,10.934274550916,13.9373423573609,15.2990431421939
2016-05-30,2016,spring,10.7074885652509,14.0106317559581,15.7983769695135
2016-05-31,2016,spring,11.0360973220143,13.5764052119813,16.5717579082507
2016-06-01,2016,spring,10.208883219617,13.1162562348063,17.5699804236908
2016-06-02,2016,spring,10.6104810213173,14.4906355595283,17.2565698861879
2016-06-03,2016,spring,11.5883702949692,11.8851086809667,16.6346387843006
2016-06-04,2016,spring,11.4463890913939,14.0335195678217,13.771306453413
2016-06-05,2016,spring,10.8287134563191,14.6101434093652,16.6217081843927
2016-06-06,2016,spring,12.2456054699423,12.9503591490169,16.4278038026904
2016-06-07,2016,spring,9.59165369655822,13.4814715788256,14.9765863034956
2016-06-08,2016,spring,11.7155417464517,13.5054517685229,15.1094532194832
2016-06-09,2016,spring,12.8026137050119,14.0893315831906,14.3052330855754
2016-06-10,2016,spring,10.8249353796427,12.0369391482594,15.6618364557378
2016-06-11,2016,spring,11.6203680559321,13.7914557682292,15.7650134461957
2016-06-12,2016,spring,10.674495134567,11.1868025087113,13.9208329698728
2016-06-13,2016,spring,11.2107681016512,14.9726531202703,14.0930457975424
2016-06-14,2016,spring,12.0483866000137,12.3244098155848,15.8488685079348
2016-06-15,2016,spring,10.3187686564977,12.5795586093935,14.6474994921497
2016-06-16,2016,spring,10.6779623401422,13.15463475153,15.3751671081479
2016-06-17,2016,spring,11.7650064852761,11.6454375146765,16.682100116628
2016-06-18,2016,spring,11.6484928276157,12.6328547316442,15.2484722292341
2016-06-19,2016,spring,12.0396423197036,12.9572370153458,15.8014477453444
2016-06-20,2016,spring,12.4855313347878,12.5557820867021,16.2901544551006
2016-06-21,2016,spring,12.0026358796728,14.9220436362247,14.5497257194963
2016-06-22,2016,summer,29.3777217933074,34.8015294952344,41.9388951009731
2016-06-23,2016,summer,29.052060128642,34.3155466549775,42.2266009350636
2016-06-24,2016,summer,29.4080100643567,36.0576056441922,42.7347483763356
2016-06-25,2016,summer,27.7088436684621,36.2151181651635,42.9068508009881
2016-06-26,2016,summer,26.6707251817609,36.8252477340174,40.5323066633195
2016-06-27,2016,summer,28.6462077211431,36.5259042290256,43.7052069717413
2016-06-28,2016,summer,28.7535770231465,36.0196155372511,40.83845450727
2016-06-29,2016,summer,30.6754133952187,36.4914277729008,40.1651858713651
2016-06-30,2016,summer,29.8545376974122,34.8193304257336,43.2005893762843
2016-07-01,2016,summer,27.6701620068486,34.6592184572433,40.7347577361808
2016-07-02,2016,summer,27.1282674811693,34.5843401643099,42.0222068566013
2016-07-03,2016,summer,28.7560337348062,35.8445566974281,40.8998210951226
2016-07-04,2016,summer,30.1282872639057,36.4612985357857,40.4517656812863
2016-07-05,2016,summer,26.951910805854,36.7062204082474,41.8042359945835
2016-07-06,2016,summer,27.3545431627758,37.2835296141549,42.8934620151329
2016-07-07,2016,summer,29.8827397592647,36.1290287486796,42.5622493707517
2016-07-08,2016,summer,29.9722317535292,35.6716367117606,41.6038761743148
2016-07-09,2016,summer,28.3296011858087,35.1385512181152,42.2305929435632
2016-07-10,2016,summer,26.5148144871238,36.0538963807515,42.1476548431365
2016-07-11,2016,summer,27.592474243939,35.7354728863016,42.2228255020725
2016-07-12,2016,summer,29.3024636118373,35.4746988444425,41.8003116954408
2016-07-13,2016,summer,30.2887783462396,35.1228050958222,42.6072998932443
2016-07-14,2016,summer,28.1191682311897,34.793963263076,41.1636474796426
2016-07-15,2016,summer,27.5035996373983,34.8168811630779,42.6238673864085
2016-07-16,2016,summer,28.4403320876118,37.2686585229427,41.9069422861548
2016-07-17,2016,summer,28.2799233752543,36.0504459943983,41.9107513986057
2016-07-18,2016,summer,27.2257094651717,35.3697564044714,42.9521540842678
2016-07-19,2016,summer,28.7269289450814,34.220637081545,41.8187781686159
2016-07-20,2016,summer,29.5254890791535,35.9926918980154,41.2609997390964
2016-07-21,2016,summer,28.1481651986477,35.3025281059243,41.0433116491217
2016-07-22,2016,summer,28.7607949719222,35.7139366097626,42.9153827339987
2016-07-23,2016,summer,28.3871298045596,35.5926794058149,39.9130626132949
2016-07-24,2016,summer,28.5966108651731,36.5758835498072,41.829434417071
2016-07-25,2016,summer,27.9214216809524,35.7311929020519,42.4278063782796
2016-07-26,2016,summer,29.3329208292759,35.621826744074,40.8713895824821
2016-07-27,2016,summer,28.3668479048042,38.1726666396359,42.2533129493577
2016-07-28,2016,summer,27.6322033194115,36.8870323586821,42.9165900095682
2016-07-29,2016,summer,28.7655019018493,35.9298463924066,40.4219214033241
2016-07-30,2016,summer,29.0923422971432,35.0686301644768,41.3591360317776
2016-07-31,2016,summer,28.0605619082206,36.9789578446578,44.0086124346178
2016-08-01,2016,summer,25.4568803605413,34.867178604912,41.5917255691612
2016-08-02,2016,summer,29.7712091579496,35.7517639878771,41.2802555307052
2016-08-03,2016,summer,27.3844142227259,36.6524139096257,41.3886314288838
2016-08-04,2016,summer,27.7859008637385,35.3885160457788,41.8120305910541
2016-08-05,2016,summer,29.7536755111572,35.432618337196,42.4322698768871
2016-08-06,2016,summer,26.2370048828601,36.2401373025078,41.5426827237186
2016-08-07,2016,summer,27.0285004109312,35.9392992937356,42.4480695898015
2016-08-08,2016,summer,27.3855940626109,35.5505755490959,42.9483027379094
2016-08-09,2016,summer,26.8221634012344,35.5904541261629,42.5825315028541
2016-08-10,2016,summer,29.238333095327,36.0507273869079,42.9961756919294
2016-08-11,2016,summer,29.3995409050058,36.2665568285187,41.4454676554454
2016-08-12,2016,summer,28.6359209024628,37.0940899770578,42.12360859757
2016-08-13,2016,summer,27.6956389456354,35.3805958817643,42.9106385821353
2016-08-14,2016,summer,27.7113647957501,37.1164876123883,42.3013078738688
2016-08-15,2016,summer,27.5669716991549,34.3346118042619,42.4590450244754
2016-08-16,2016,summer,27.6103384050804,35.1547415912113,42.2972106703541
2016-08-17,2016,summer,28.6178703652322,34.4469263116013,42.4292668413035
2016-08-18,2016,summer,29.044308136755,36.1092697228484,42.2216770622622
2016-08-19,2016,summer,27.6784670843435,36.2206895418282,41.1469589924231
2016-08-20,2016,summer,28.4540351703291,34.4338027425193,42.4203493217065
2016-08-21,2016,summer,25.7492520204674,35.8476926332615,41.7909832682847
2016-08-22,2016,summer,28.2108817445198,34.8859618868949,43.6821288524355
2016-08-23,2016,summer,27.2566029149874,36.2936710161989,41.7167598210211
2016-08-24,2016,summer,29.2335779511653,34.2449143216928,42.3985013867058
2016-08-25,2016,summer,29.3208691789959,36.6645454769276,40.2730886665378
2016-08-26,2016,summer,25.9385493902583,35.7554202287364,41.5874712299328
2016-08-27,2016,summer,29.0573622898343,34.7638854673633,41.4178973417512
2016-08-28,2016,summer,27.5693163776444,35.7169060490919,43.4780535337011
2016-08-29,2016,summer,27.9711037496845,35.5341611359657,42.0952640396988
2016-08-30,2016,summer,29.0335455983777,35.4353667870055,42.3913062652905
2016-08-31,2016,summer,28.8242120903852,34.3024790695388,42.546646902683
2016-09-01,2016,summer,27.3160215260196,35.2146180051357,41.7152385113693
2016-09-02,2016,summer,28.4551115283385,35.6265005382827,42.547065132318
2016-09-03,2016,summer,27.6679695401464,34.3165759538226,43.7529740311538
2016-09-04,2016,summer,29.3869001074087,36.1021895462875,42.8633427005908
2016-09-05,2016,summer,26.5635721858323,37.1729445471637,42.960750048837
2016-09-06,2016,summer,28.9547992234447,36.5819153614507,41.4118271648821
2016-09-07,2016,summer,29.5261408595586,35.0012952035796,42.4253975299108
2016-09-08,2016,summer,25.5255197621765,35.1429619439695,42.5396964273493
2016-09-09,2016,summer,28.7827913683228,35.3341359066244,41.5912483605424
2016-09-10,2016,summer,27.7720651892908,36.4057215764916,42.3637705389699
2016-09-11,2016,summer,28.2452665223803,35.7603086238533,44.2198780810334
2016-09-12,2016,summer,27.8649706238024,34.8547716583125,41.2718167586726
2016-09-13,2016,summer,28.827142078296,34.2878435505203,42.7992976418418
2016-09-14,2016,summer,29.0633250768343,36.3591253240833,41.1725288608817
2016-09-15,2016,summer,28.728174872702,34.7558647107299,42.5983467599144
2016-09-16,2016,summer,28.0287520025397,36.2968402335425,41.204525214893
2016-09-17,2016,summer,27.7109156424934,35.8728990766861,42.8367011423199
2016-09-18,2016,summer,27.9947310193435,36.5215991760479,40.9779100918352
2016-09-19,2016,summer,27.9077536200505,36.8939996621544,42.2668276553411
2016-09-20,2016,summer,28.3401067095955,34.3765337716071,43.5876662494083
2016-09-21,2016,summer,27.3104492828185,36.8221318186492,42.0238759031845
2016-09-22,2016,summer,28.7196253550408,36.4876432400257,42.1399523964303
2016-09-23,2016,autumn,12.4757285392898,14.1400430258675,16.0690740012904
2016-09-24,2016,autumn,13.1078347806615,15.2414053691084,18.0477342026359
2016-09-25,2016,autumn,13.5546433402067,13.3747363140428,17.6851654927998
2016-09-26,2016,autumn,10.6779129030696,12.185600026414,15.1635362703784
2016-09-27,2016,autumn,10.016401636841,15.8244771440767,15.0872988821838
2016-09-28,2016,autumn,11.7226925699175,13.4221713371045,16.6215027582191
2016-09-29,2016,autumn,11.5071336717569,15.1268058745432,15.6104202797321
2016-09-30,2016,autumn,12.3567464618667,14.6105027443636,16.969167033307
2016-10-01,2016,autumn,11.2217515951837,15.6441853741363,15.5794584345831
2016-10-02,2016,autumn,11.232357586949,13.9443586893435,14.9532739025084
2016-10-03,2016,autumn,12.5852968619332,13.6860047457178,16.1332281505815
2016-10-04,2016,autumn,11.233528997475,15.7187072530425,15.3391862856816
2016-10-05,2016,autumn,11.7537733544444,16.1429790972903,17.6500388858004
2016-10-06,2016,autumn,11.5560557724986,14.304968154242,16.2285913380972
2016-10-07,2016,autumn,11.0270663071086,14.1562963194142,16.5255562145783
2016-10-08,2016,autumn,10.5367270642698,14.7287987721818,17.9439882483708
2016-10-09,2016,autumn,10.7339903839776,13.3139125834813,18.4212181608952
